Date,Price,Open,High,Low,Amount,Return
2017/8/29,"4,597.30","4,390.30","4,647.80","4,350.20",100.8,0.04710000 
2017/8/30,"4,583.00","4,597.30","4,644.10","4,491.80",68.47,-0.00310000 
2017/8/31,"4,735.10","4,583.00","4,765.10","4,580.10",72.29,0.03320000 
2017/9/1,"4,921.90","4,735.10","4,925.20","4,690.20",102.01,0.03940000 
2017/9/2,"4,573.80","4,921.90","4,976.50","4,448.60",160.77,-0.07070000 
2017/9/3,"4,612.90","4,573.80","4,719.80","4,397.70",102.82,0.00860000 
2017/9/4,"4,267.50","4,612.90","4,621.00","4,098.60",170.4,-0.07490000 
2017/9/5,"4,409.10","4,267.50","4,496.70","4,004.60",158.41,0.03320000 
2017/9/6,"4,618.70","4,409.10","4,660.00","4,401.50",110.93,0.04750000 
2017/9/7,"4,635.60","4,618.70","4,690.50","4,493.20",70.53,0.00370000 
2017/9/8,"4,326.50","4,635.60","4,699.60","4,130.90",180.36,-0.06670000 
2017/9/9,"4,335.10","4,326.50","4,402.10","4,185.30",77.09,0.00200000 
2017/9/10,"4,245.90","4,335.10","4,338.10","4,032.10",108.08,-0.02060000 
2017/9/11,"4,217.90","4,245.90","4,364.40","4,134.60",88.76,-0.00660000 
2017/9/12,"4,158.90","4,217.90","4,387.80","4,075.00",107.04,-0.01400000 
2017/9/13,"3,870.30","4,158.90","4,174.60","3,752.00",186.54,-0.06940000 
2017/9/14,"3,243.10","3,870.30","3,930.70","3,219.00",317.59,-0.16210000 
2017/9/15,"3,713.80","3,243.10","3,824.40","2,979.90",448.55,0.14510000 
2017/9/16,"3,698.90","3,713.80","3,893.70","3,551.80",169.36,-0.00400000 
2017/9/17,"3,689.60","3,698.90","3,796.60","3,485.80",96.07,-0.00250000 
2017/9/18,"4,100.30","3,689.60","4,122.80","3,689.00",147.93,0.11130000 
2017/9/19,"3,908.00","4,100.30","4,120.70","3,852.20",123.22,-0.04690000 
2017/9/20,"3,882.20","3,908.00","4,053.00","3,846.80",86.65,-0.00660000 
2017/9/21,"3,617.30","3,882.20","3,912.80","3,576.50",145.13,-0.06820000 
2017/9/22,"3,600.80","3,617.30","3,753.50","3,505.80",114.72,-0.00450000 
2017/9/23,"3,788.00","3,600.80","3,813.40","3,563.20",67.82,0.05200000 
2017/9/24,"3,667.50","3,788.00","3,790.90","3,633.90",49.66,-0.03180000 
2017/9/25,"3,932.80","3,667.50","3,971.50","3,665.70",100.2,0.07230000 
2017/9/26,"3,892.70","3,932.80","3,982.30","3,858.80",63.25,-0.01020000 
2017/9/27,"4,212.20","3,892.70","4,232.40","3,882.10",117.6,0.08210000 
2017/9/28,"4,195.60","4,212.20","4,274.60","4,112.90",92.23,-0.00390000 
2017/9/29,"4,172.80","4,195.60","4,237.50","4,030.40",97.8,-0.00540000 
2017/9/30,"4,360.60","4,172.80","4,383.30","4,164.30",67.49,0.04500000 
2017/10/1,"4,403.10","4,360.60","4,412.60","4,258.30",60.58,0.00970000 
2017/10/2,"4,401.30","4,403.10","4,477.40","4,364.70",71.2,-0.00040000 
2017/10/3,"4,314.20","4,401.30","4,436.00","4,230.70",81.87,-0.01980000 
2017/10/4,"4,218.70","4,314.20","4,355.30","4,183.60",64.08,-0.02210000 
2017/10/5,"4,321.40","4,218.70","4,365.80","4,143.40",63.61,0.02440000 
2017/10/6,"4,371.90","4,321.40","4,422.10","4,296.90",61.69,0.01170000 
2017/10/7,"4,435.80","4,371.90","4,472.90","4,319.50",40.2,0.01460000 
2017/10/8,"4,611.70","4,435.80","4,622.90","4,419.40",71.37,0.03970000 
2017/10/9,"4,777.50","4,611.70","4,875.40","4,556.10",110.19,0.03590000 
2017/10/10,"4,763.40","4,777.50","4,930.00","4,722.80",98.49,-0.00300000 
2017/10/11,"4,824.20","4,763.40","4,874.90","4,718.60",70.48,0.01280000 
2017/10/12,"5,432.60","4,824.20","5,432.60","4,815.00",163.92,0.12610000 
2017/10/13,"5,637.30","5,432.60","5,852.80","5,392.00",215.02,0.03770000 
2017/10/14,"5,824.70","5,637.30","5,839.60","5,568.90",76.22,0.03330000 
2017/10/15,"5,688.10","5,824.70","5,862.70","5,448.20",101.64,-0.02340000 
2017/10/16,"5,759.30","5,677.40","5,795.30","5,576.10",61.36,0.01250000 
2017/10/17,"5,598.60","5,759.30","5,773.30","5,521.10",65.64,-0.02790000 
2017/10/18,"5,575.80","5,598.60","5,601.30","5,114.90",122.02,-0.00410000 
2017/10/19,"5,698.60","5,576.70","5,737.40","5,517.60",83.06,0.02200000 
2017/10/20,"5,993.10","5,698.60","6,075.30","5,611.40",123.86,0.05170000 
2017/10/21,"6,006.60","5,993.10","6,187.20","5,874.50",112.94,0.00230000 
2017/10/22,"5,982.90","6,006.60","6,070.60","5,723.00",105.03,-0.00400000 
2017/10/23,"5,903.60","5,982.90","6,049.00","5,644.20",137.14,-0.01320000 
2017/10/24,"5,513.10","5,903.60","5,904.60","5,463.40",143.74,-0.06620000 
2017/10/25,"5,734.00","5,513.10","5,748.00","5,375.60",105.84,0.04010000 
2017/10/26,"5,887.60","5,734.00","5,970.40","5,689.90",93.68,0.02680000 
2017/10/27,"5,764.60","5,887.60","5,997.80","5,692.30",83.93,-0.02090000 
2017/10/28,"5,726.60","5,764.60","5,871.00","5,654.80",53.23,-0.00660000 
2017/10/29,"6,147.50","5,726.60","6,295.40","5,679.40",163.06,0.07350000 
2017/10/30,"6,124.30","6,147.70","6,226.20","6,019.00",78.62,-0.00380000 
2017/10/31,"6,451.20","6,124.30","6,467.20","6,090.80",101.25,0.05340000 
2017/11/1,"6,737.80","6,449.10","6,738.70","6,355.00",133.19,0.04440000 
2017/11/2,"7,024.80","6,737.80","7,339.90","6,737.80",238.8,0.04260000 
2017/11/3,"7,152.10","7,024.80","7,445.60","6,938.90",154.89,0.01810000 
2017/11/4,"7,363.80","7,147.00","7,492.20","6,957.80",106.6,0.02960000 
2017/11/5,"7,389.50","7,363.80","7,599.40","7,284.30",105.73,0.00350000 
2017/11/6,"6,959.20","7,389.50","7,429.70","6,934.70",159.69,-0.05820000 
2017/11/7,"7,102.80","6,959.30","7,222.40","6,957.80",101.05,0.02060000 
2017/11/8,"7,444.40","7,102.20","7,869.10","7,027.00",220.22,0.04810000 
2017/11/9,"7,129.60","7,444.40","7,457.10","7,040.80",126.77,-0.04230000 
2017/11/10,"6,565.80","7,129.60","7,319.00","6,406.00",222,-0.07910000 
2017/11/11,"6,339.90","6,565.80","6,821.50","6,197.90",135.72,-0.03440000 
2017/11/12,"5,878.10","6,339.90","6,490.50","5,493.60",269.83,-0.07280000 
2017/11/13,"6,522.50","5,878.10","6,760.10","5,828.30",178.34,0.10960000 
2017/11/14,"6,597.10","6,522.50","6,728.60","6,419.20",96.5,0.01140000 
2017/11/15,"7,283.20","6,597.10","7,330.10","6,596.90",131.12,0.10400000 
2017/11/16,"7,853.70","7,283.00","7,964.60","7,119.20",133.94,0.07830000 
2017/11/17,"7,700.00","7,853.70","8,000.20","7,534.70",117.35,-0.01960000 
2017/11/18,"7,780.90","7,700.00","7,857.50","7,458.90",74.38,0.01050000 
2017/11/19,"8,042.60","7,781.00","8,100.90","7,675.40",68.62,0.03360000 
2017/11/20,"8,244.70","8,042.60","8,294.10","7,947.30",75.7,0.02510000 
2017/11/21,"8,100.00","8,245.90","8,368.40","7,819.10",115.45,-0.01760000 
2017/11/22,"8,234.50","8,099.90","8,304.40","8,091.60",65.81,0.01660000 
2017/11/23,"8,013.40","8,234.50","8,266.50","8,012.40",68.01,-0.02690000 
2017/11/24,"8,200.80","8,013.40","8,332.90","7,900.20",73,0.02340000 
2017/11/25,"8,754.70","8,203.50","8,762.00","8,153.70",84.67,0.06750000 
2017/11/26,"9,318.40","8,754.60","9,474.60","8,746.60",85.89,0.06440000 
2017/11/27,"9,733.20","9,318.40","9,733.60","9,316.80",106.9,0.04450000 
2017/11/28,"9,906.00","9,732.60","9,969.60","9,638.20",87.76,0.01780000 
2017/11/29,"9,837.90","9,906.00","11,417.80","8,938.70",233.33,-0.00690000 
2017/11/30,"9,946.80","9,848.00","10,689.10","9,023.80",187.01,0.01110000 
2017/12/1,"10,861.50","9,947.10","10,942.80","9,420.90",131.92,0.09200000 
2017/12/2,"10,912.70","10,861.50","11,175.20","10,715.50",86.83,0.00470000 
2017/12/3,"11,246.20","10,912.70","11,851.10","10,578.40",122.13,0.03060000 
2017/12/4,"11,623.90","11,244.20","11,624.60","10,917.80",93.17,0.03360000 
2017/12/5,"11,667.10","11,624.40","11,901.90","11,486.10",89.69,0.00370000 
2017/12/6,"13,749.60","11,667.10","13,843.20","11,661.80",191.58,0.17850000 
2017/12/7,"16,850.30","13,750.10","16,879.30","13,401.60",297.11,0.22550000 
2017/12/8,"16,047.60","16,868.00","17,294.80","13,906.10",286.76,-0.04760000 
2017/12/9,"14,843.40","16,048.20","16,313.20","13,151.50",181.98,-0.07500000 
2017/12/10,"15,059.60","14,840.00","15,783.20","13,031.00",201.62,0.01460000 
2017/12/11,"16,732.50","15,060.50","17,399.20","15,024.60",159.73,0.11110000 
2017/12/12,"17,083.90","16,733.30","17,560.70","16,254.50",132.85,0.02100000 
2017/12/13,"16,286.80","17,083.90","17,268.00","15,669.90",155.41,-0.04670000 
2017/12/14,"16,467.90","16,286.80","16,941.10","16,023.60",107.92,0.01110000 
2017/12/15,"17,604.80","16,467.90","17,987.00","16,442.20",153.65,0.06900000 
2017/12/16,"19,345.50","17,594.10","19,587.70","17,318.50",112.17,0.09890000 
2017/12/17,"19,065.70","19,346.60","19,870.60","18,750.90",117.41,-0.01450000 
2017/12/18,"18,972.30","19,065.70","19,221.10","18,114.40",139.25,-0.00490000 
2017/12/19,"17,523.70","18,971.20","19,022.00","16,812.80",174.54,-0.07640000 
2017/12/20,"16,462.00","17,521.70","17,813.60","15,642.70",227.68,-0.06060000 
2017/12/21,"15,632.10","16,461.10","17,301.80","14,953.00",163.74,-0.05040000 
2017/12/22,"13,665.00","15,632.10","15,823.70","10,875.70",466.98,-0.12580000 
2017/12/23,"14,396.50","13,665.00","15,493.20","13,356.10",170.17,0.05350000 
2017/12/24,"13,790.00","14,396.60","14,413.70","12,166.50",182.42,-0.04210000 
2017/12/25,"13,833.50","13,790.00","14,467.40","13,010.70",107.48,0.00320000 
2017/12/26,"15,756.60","13,830.20","16,094.70","13,748.50",143.14,0.13900000 
2017/12/27,"15,416.60","15,757.00","16,514.60","14,534.70",138.71,-0.02160000 
2017/12/28,"14,398.70","15,416.30","15,505.50","13,466.10",170.37,-0.06600000 
2017/12/29,"14,392.60","14,398.50","15,109.80","13,951.10",118.88,-0.00040000 
2017/12/30,"12,531.50","14,392.10","14,461.50","11,962.10",182.07,-0.12930000 
2017/12/31,"13,850.40","12,532.40","14,241.80","12,359.40",111.27,0.10520000 
2018/1/1,"13,444.90","13,850.50","13,921.50","12,877.70",78.43,-0.02930000 
2018/1/2,"14,754.10","13,444.90","15,306.10","12,934.20",137.73,0.09740000 
2018/1/3,"15,156.60","14,754.10","15,435.00","14,579.70",106.54,0.02730000 
2018/1/4,"15,180.10","15,156.50","15,408.70","14,244.70",110.97,0.00150000 
2018/1/5,"16,954.80","15,180.10","17,126.90","14,832.40",141.96,0.11690000 
2018/1/6,"17,172.30","16,954.80","17,252.80","16,286.60",83.93,0.01280000 
2018/1/7,"16,228.20","17,174.50","17,184.80","15,791.10",79.01,-0.05500000 
2018/1/8,"14,976.20","16,228.30","16,302.90","13,902.30",142.45,-0.07710000 
2018/1/9,"14,778.50","14,976.20","15,324.60","14,613.40",71.4,-0.01320000 
2018/1/10,"15,043.00","14,778.50","15,045.40","13,613.10",87.07,0.01790000 
2018/1/11,"13,535.40","15,046.70","15,109.10","13,048.30",167.81,-0.10020000 
2018/1/12,"13,886.70","13,529.20","14,176.40","13,410.00",82.37,0.02600000 
2018/1/13,"14,292.20","13,896.00","14,640.70","13,888.20",61.14,0.02920000 
2018/1/14,"13,695.20","14,291.90","14,446.10","13,094.70",85.12,-0.04180000 
2018/1/15,"13,697.50","13,695.50","14,396.60","13,475.40",73.27,0.00020000 
2018/1/16,"11,362.00","13,704.40","13,711.00","10,050.70",317.1,-0.17050000 
2018/1/17,"11,192.30","11,357.70","11,769.60","9,271.30",361.8,-0.01490000 
2018/1/18,"11,245.40","11,202.00","12,004.70","10,660.20",242.45,0.00470000 
2018/1/19,"11,580.20","11,229.60","11,973.20","10,901.50",170.74,0.02980000 
2018/1/20,"12,858.90","11,579.20","13,082.20","11,567.30",143.9,0.11040000 
2018/1/21,"11,594.90","12,857.10","12,860.20","11,164.50",206.96,-0.09830000 
2018/1/22,"10,864.80","11,597.50","11,970.90","10,136.80",201.73,-0.06300000 
2018/1/23,"10,903.20","10,869.00","11,438.00","10,056.60",188.37,0.00350000 
2018/1/24,"11,452.30","10,899.40","11,549.50","10,584.50",136.06,0.05040000 
2018/1/25,"11,203.00","11,439.90","11,740.90","10,983.80",181.81,-0.02180000 
2018/1/26,"11,118.10","11,203.10","11,655.30","10,389.40",253.91,-0.00760000 
2018/1/27,"11,467.50","11,118.00","11,621.70","10,908.40",163.49,0.03140000 
2018/1/28,"11,795.10","11,471.20","12,112.70","11,433.30",154.63,0.02860000 
2018/1/29,"11,244.80","11,794.90","11,888.10","11,119.00",137.42,-0.04670000 
2018/1/30,"10,166.00","11,244.50","11,277.20","9,917.70",264.72,-0.09590000 
2018/1/31,"10,265.40","10,166.30","10,397.70","9,742.20",208.47,0.00980000 
2018/2/1,"9,181.10","10,266.20","10,303.00","8,789.20",358.4,-0.10560000 
2018/2/2,"8,893.20","9,179.80","9,201.40","7,915.80",519.4,-0.03140000 
2018/2/3,"9,241.10","8,894.40","9,506.90","8,249.30",248.71,0.03910000 
2018/2/4,"8,222.20","9,241.50","9,382.10","7,932.10",280.94,-0.11030000 
2018/2/5,"6,938.50","8,220.80","8,383.20","6,651.90",593.89,-0.15610000 
2018/2/6,"7,701.20","6,939.30","7,896.20","5,996.60",886.88,0.10990000 
2018/2/7,"7,594.70","7,693.80","8,536.50","7,196.60",445.62,-0.01380000 
2018/2/8,"8,164.20","7,595.10","8,489.90","7,595.10",296.1,0.07500000 
2018/2/9,"8,699.80","8,163.60","8,735.60","7,784.60",233.94,0.06560000 
2018/2/10,"8,559.60","8,697.30","9,066.60","8,172.20",263.53,-0.01610000 
2018/2/11,"8,081.90","8,559.70","8,564.20","7,843.70",236.2,-0.05580000 
2018/2/12,"8,903.50","8,083.60","8,984.90","8,083.60",238.67,0.10170000 
2018/2/13,"8,539.20","8,906.20","8,942.70","8,378.00",195.87,-0.04090000 
2018/2/14,"9,476.30","8,542.60","9,500.00","8,541.60",246.88,0.10970000 
2018/2/15,"10,037.30","9,475.60","10,206.80","9,348.50",291.28,0.05920000 
2018/2/16,"10,178.70","10,031.30","10,294.30","9,707.70",206.44,0.01410000 
2018/2/17,"11,073.50","10,177.30","11,095.90","10,070.90",224.76,0.08790000 
2018/2/18,"10,398.80","11,073.70","11,271.60","10,137.20",288.91,-0.06090000 
2018/2/19,"11,169.40","10,396.60","11,250.50","10,324.80",215.2,0.07410000 
2018/2/20,"11,238.70","11,169.70","11,791.50","11,119.90",267.56,0.00620000 
2018/2/21,"10,473.00","11,240.90","11,289.70","10,252.20",327.14,-0.06810000 
2018/2/22,"9,841.70","10,470.10","10,930.20","9,743.90",316.63,-0.06030000 
2018/2/23,"10,170.40","9,840.60","10,419.10","9,597.80",271.5,0.03340000 
2018/2/24,"9,704.30","10,163.80","10,506.10","9,394.50",239.16,-0.04580000 
2018/2/25,"9,585.20","9,703.10","9,860.30","9,330.10",196.49,-0.01230000 
2018/2/26,"10,285.10","9,590.90","10,378.40","9,410.30",235.94,0.07300000 
2018/2/27,"10,594.40","10,287.80","10,867.20","10,120.50",202.58,0.03010000 
2018/2/28,"10,333.90","10,584.40","11,070.70","10,303.40",215.22,-0.02460000 
2018/3/1,"10,904.50","10,335.10","11,047.80","10,248.70",188.77,0.05520000 
2018/3/2,"10,827.70","10,904.50","11,167.00","10,677.10",201.69,-0.00700000 
2018/3/3,"11,402.30","10,822.50","11,420.70","9,585.50",172.2,0.05310000 
2018/3/4,"11,416.50","11,402.80","11,490.30","10,878.40",156.4,0.00120000 
2018/3/5,"11,330.60","11,415.70","11,506.90","11,281.20",162.11,-0.00750000 
2018/3/6,"10,675.10","11,314.20","11,316.40","10,412.00",230.65,-0.05780000 
2018/3/7,"9,902.90","10,779.00","10,899.00","9,422.10",284.54,-0.07230000 
2018/3/8,"9,300.00","9,910.70","10,109.00","9,037.00",256.26,-0.06090000 
2018/3/9,"9,217.00","9,301.90","9,420.50","8,351.00",371.46,-0.00890000 
2018/3/10,"8,762.00","9,216.20","9,500.00","8,691.10",198.73,-0.04940000 
2018/3/11,"9,529.60","8,732.20","9,719.60","8,516.40",266.59,0.08760000 
2018/3/12,"9,137.40","9,535.80","9,892.20","8,804.10",257.91,-0.04120000 
2018/3/13,"9,154.90","9,138.70","9,482.00","8,875.10",239.46,0.00190000 
2018/3/14,"8,210.60","9,154.90","9,353.40","7,958.50",305.45,-0.10320000 
2018/3/15,"8,264.40","8,210.20","8,427.00","7,691.70",326.53,0.00660000 
2018/3/16,"8,289.20","8,264.30","8,604.80","7,929.10",236.13,0.00300000 
2018/3/17,"7,874.90","8,198.00","8,344.80","7,760.20",208.05,-0.05000000 
2018/3/18,"8,201.20","7,873.20","8,283.60","7,323.30",348.02,0.04140000 
2018/3/19,"8,616.80","8,200.90","8,698.30","8,127.70",316.96,0.05070000 
2018/3/20,"8,912.60","8,614.10","9,039.60","8,326.80",253.44,0.03430000 
2018/3/21,"8,905.90","8,912.40","9,173.40","8,775.10",218.19,-0.00080000 
2018/3/22,"8,726.20","8,903.70","9,096.20","8,499.10",223.01,-0.02020000 
2018/3/23,"8,916.80","8,725.30","8,917.00","8,305.60",210.11,0.02180000 
2018/3/24,"8,547.40","8,917.30","9,008.80","8,523.60",177.43,-0.04140000 
2018/3/25,"8,473.20","8,549.10","8,679.00","8,392.20",149.52,-0.00870000 
